Spectrum,Date,Time,Acetylene (1000) 191C,Benzene  191c,C4F6 150C,CF4 Low 150C,CH4 (250) 191C (1of2),CO (500) 191C (1of2),CO2 ppm 191c,Desflurane 150c,Ethane (500) 191C,"Ethylene (100,3000) 191C",H2O% (40) 191C,HCl ppm (100) 191C,HEXAFLUOROETHANE 150C,HEXAFLUOROPROPYLENE 150C,HF ppm (10) 191C,Isoflurane 150c,"N2O (100,200,300) 191C","NO (350,3000) 191C",Propane (100) 191C,TRIFLUOROMETHANE 150C,Temp (C),Pressure (Atm),NO2 wet,CO wet,CH4 wet,NH3 wet,NOx wet,CO dry,CO2% dry,NO dry,NO2 dry,NOx dry,HC (C3),Igram DC,Igram PP,phase Angle,laser PP,laser DC,Bad Scan counter,Centerburst Location,Linearizer Check,SNR 2500,sBeam @ 2500,Unnamed: 46
2020 HEATING NEW PTFE LINE_0197.LAB,11/19/2020,14:27:42.615,-0.059838,-0.31516900000000003,0.000781,0.016316999999999998,2.169363,0.556737,457.93776900000006,-0.035442,0.479465,0.038734,0.540851,0.19373900000000002,0.033051,-0.018236000000000002,0.116925,-0.004193,0.257278,-0.49626899999999996,-0.160387,0.004922,192.063492,1.0057559999999999,-0.31516900000000003,0.19373900000000002,0.257278,2.169363,-0.37500700000000003,0.19367,0.540659,-0.059816999999999995,-0.31505700000000003,-0.374874,0.08742799999999999,2.905548,6.358008,83.59315500000001,8.719173,-5.483517,0.0,1133.121948,0.00028700000000000004,1090.161255,0.859658,
2020 HEATING NEW PTFE LINE_0198.LAB,11/19/2020,14:27:46.288,0.063288,-0.152706,0.016394,0.02162,2.036755,0.46247,456.567174,-0.031434,0.159021,0.09293,0.55478,0.077852,0.034861,-0.010981,0.09224299999999999,0.011307,0.274837,-0.253406,-0.025693,0.006684999999999999,192.012619,1.0064790000000001,-0.152706,0.077852,0.274837,2.036755,-0.089418,0.077828,0.554606,0.06326799999999999,-0.152658,-0.08939,0.11954400000000001,2.908676,6.358761,84.392319,8.715711,-5.483517,0.0,1133.123535,0.00016999999999999999,1072.060181,0.860067,
2020 HEATING NEW PTFE LINE_0199.LAB,11/19/2020,14:27:50.128,-0.008468,-2.442212,-0.045926,0.017241,2.042981,0.468818,456.42781900000006,-0.030701999999999997,0.6794819999999999,-0.011424,0.5518649999999999,0.095606,0.038171,-0.001245,0.173596,0.015269999999999999,0.276878,-0.564524,-0.022644,0.007121,192.088928,1.006077,-2.442212,0.095624,0.276878,2.042981,-2.4506799999999997,0.095595,0.551696,-0.008465,-2.441463,-2.449928,0.156751,2.9107,6.3587489999999995,84.512199,8.715711,-5.485714,0.0,1133.1245119999999,1.1e-05,1315.075073,0.860183,
2020 HEATING NEW PTFE LINE_0200.LAB,11/19/2020,14:27:54.388,-0.006848000000000001,0.393374,-0.011669,0.014792,2.105353,0.705303,456.608465,-0.027644,0.457604,-0.07506900000000001,0.543572,0.28129899999999997,0.037665,-0.033024,0.12653699999999998,0.010536,0.28597,-0.116871,-0.300632,0.007147,192.088928,1.0066389999999998,0.393374,0.28131,0.28597,2.105353,0.38652600000000004,0.28123200000000004,0.5434220000000001,-0.006846,0.393266,0.386419,0.09751599999999999,2.909275,6.357995,83.63311,8.691477,-5.485714,0.0,1133.1251220000001,1.2e-05,1217.616333,0.8600629999999999,
2020 HEATING NEW PTFE LINE_0201.LAB,11/19/2020,14:27:58.034,-0.207294,-0.444441,0.03803,0.02094,2.14886,0.29980999999999997,454.12679299999996,-0.017773,0.575415,0.07925,0.548172,0.015388999999999998,0.033814,-0.027172,0.149083,-0.013074,0.338017,0.18816300000000002,-0.514368,0.013359999999999999,192.063492,1.006399,-0.444441,0.015388999999999998,0.338017,2.14886,-0.651736,0.015386000000000002,0.548075,-0.207258,-0.444362,-0.65162,0.13458599999999998,2.907296,6.357961,83.912819,8.691477,-5.49011,0.0,1133.1254880000001,4.2e-05,1415.9311519999999,0.8592110000000001,
2020 HEATING NEW PTFE LINE_0202.LAB,11/19/2020,14:28:02.237,0.136667,0.176001,-0.000917,0.014641999999999999,2.189632,0.825033,453.78918600000003,-0.013411000000000001,0.536714,0.053163,0.548208,0.013572,0.038387,-0.012308,0.159526,-0.005905,0.295715,-0.380878,0.032389999999999995,0.005035,192.063492,1.006613,0.176001,0.013595,0.295715,2.189632,0.312668,0.013593000000000001,0.548134,0.136649,0.175977,0.312626,0.164123,2.903891,6.357163,83.673073,8.774566,-5.49011,0.0,1133.127075,0.00015,1013.0179439999999,0.8599,
2020 HEATING NEW PTFE LINE_0203.LAB,11/19/2020,14:28:05.900,-0.03601,0.181857,-0.023074,0.017311,2.351016,0.73329,455.275988,-0.017909,0.189169,-0.09975,0.546981,-0.034616,0.026797,-0.036241,0.252119,0.008870000000000001,0.37401999999999996,-0.22859200000000002,-0.368215,0.004445,192.038055,1.006077,0.181857,-0.034616,0.37401999999999996,2.351016,0.145847,-0.03461,0.546883,-0.036003,0.181824,0.145821,0.18093399999999998,2.9016319999999998,6.356628,83.433319,8.774566,-5.485714,0.0,1133.127563,0.000446,826.2392580000001,0.858877,
2020 HEATING NEW PTFE LINE_0204.LAB,11/19/2020,14:28:09.748,0.29141999999999996,-0.296809,0.005318,0.019643,2.225643,0.284827,454.530983,-0.005352,0.42055200000000004,0.036947,0.545661,0.125406,0.025762,0.011536,0.189626,-0.007865,0.340362,-0.481749,-0.294335,0.005769,192.038055,1.005917,-0.296809,0.125406,0.340362,2.225643,-0.005389,0.125399,0.545632,0.291404,-0.296793,-0.005389,0.15520499999999998,2.901112,6.35636,85.071617,8.774566,-5.485714,0.0,1133.127441,0.000264,962.7295529999999,0.858374,
2020 HEATING NEW PTFE LINE_0205.LAB,11/19/2020,14:28:14.012,0.184506,0.094502,-0.042481,0.016519,2.29072,1.036474,455.21457699999996,-0.031221,0.237112,0.006132,0.552132,0.198953,0.039109,-0.004640999999999999,0.18975899999999998,-0.010195000000000001,0.282963,-0.497197,-0.079196,0.009792,192.063492,1.0061579999999999,0.094502,0.19900199999999998,0.282963,2.29072,0.279008,0.19894,0.55196,0.184449,0.094472,0.27892100000000003,0.142758,2.902831,6.357016000000001,83.59315500000001,8.694939,-5.483517,0.0,1133.128784,0.00042800000000000005,1024.15625,0.8591030000000001,
2020 HEATING NEW PTFE LINE_0206.LAB,11/19/2020,14:28:17.648,0.253998,-0.174387,-0.019785,0.018407,2.1259240000000004,0.544316,454.911308,-0.010264,0.800338,0.017297,0.5554600000000001,0.098594,0.031052999999999997,0.002269,0.160271,-0.0035590000000000005,0.288367,-0.07434,-0.013935,0.001578,192.038055,1.006399,-0.174387,0.098594,0.288367,2.1259240000000004,0.079611,0.098584,0.555403,0.253972,-0.174369,0.079603,0.151635,2.9078209999999998,6.3583989999999995,84.592117,8.694939,-5.483517,0.0,1133.129639,0.000285,771.8865969999999,0.860282,
2020 HEATING NEW PTFE LINE_0207.LAB,11/19/2020,14:28:21.563,0.349674,-0.283469,-0.027206,0.019132,2.1568419999999997,0.533057,457.811339,-0.027156,0.824852,-0.106398,0.54403,0.057648000000000005,0.026724,-0.0033009999999999997,0.159111,0.019727,0.264281,-0.255289,-0.062615,0.0034630000000000004,192.038055,1.006399,-0.283469,0.057648000000000005,0.264281,2.1568419999999997,0.066205,0.057632,0.543882,0.349579,-0.28339200000000003,0.066187,0.13500299999999998,2.912123,6.358807,84.71199,8.771104,-5.483517,0.0,1133.130005,0.00031299999999999996,936.021301,0.860771,
2020 HEATING NEW PTFE LINE_0208.LAB,11/19/2020,14:28:25.444,0.433259,-0.8058609999999999,-0.024842,0.016026,2.131656,0.652532,457.558931,-0.003508,0.191393,0.100481,0.5464859999999999,0.07125,0.034858999999999994,-0.016064,0.21643800000000002,-0.004143,0.199712,-0.349393,0.35285700000000003,0.015352000000000001,192.029572,1.00672,-0.8058609999999999,0.071251,0.199712,2.131656,-0.372602,0.071248,0.546467,0.43324399999999996,-0.805833,-0.372589,0.344562,2.9136509999999998,6.359076,84.79190799999999,8.771104,-5.494505,0.0,1133.1303710000002,0.00020899999999999998,1795.799805,0.8603959999999999,
2020 HEATING NEW PTFE LINE_0209.LAB,11/19/2020,14:28:29.374,0.241457,-1.102606,0.0039109999999999995,0.017547999999999998,2.037761,0.622505,456.770913,-0.043397000000000005,0.38779600000000003,0.039124,0.550752,0.09375399999999999,0.028329000000000003,-0.016616,0.21809499999999998,0.020722,0.288419,-0.408428,-0.155999,0.006697,192.038055,1.006318,-1.102606,0.09375399999999999,0.288419,2.037761,-0.86115,0.09371399999999999,0.550513,0.241352,-1.102128,-0.860776,0.148581,2.912866,6.358968,84.07265500000001,8.729559,-5.494505,0.0,1133.1313480000001,0.000122,1620.08313,0.860083,
2020 HEATING NEW PTFE LINE_0210.LAB,11/19/2020,14:28:33.629,0.404729,0.580542,-0.0441,0.018394999999999998,2.200244,0.48786899999999994,459.90831,-0.020606,0.905393,0.033235,0.5527479999999999,0.12141099999999999,0.032395,-0.025598,0.140626,-0.000449,0.28221999999999997,-0.255706,-0.344263,0.008435,191.961746,1.0066389999999998,0.580542,0.12141099999999999,0.28221999999999997,2.200244,0.9852700000000001,0.121386,0.5526340000000001,0.404645,0.580422,0.985067,0.102913,2.907349,6.356091999999999,83.63311,8.729559,-5.505495,0.0,1133.132324,0.000242,1204.286987,0.860483,
2020 HEATING NEW PTFE LINE_0211.LAB,11/19/2020,14:28:37.562,-0.11504,0.56391,-0.098115,0.014103000000000001,2.214594,0.551099,462.49058099999996,-0.016569999999999998,0.52675,0.06415499999999999,0.556942,0.033777,0.032510000000000004,-0.028362000000000002,0.22608000000000003,-0.011011,0.328851,-0.494275,-0.003069,0.002814,191.961746,1.006077,0.56391,0.033777,0.328851,2.214594,0.44887,0.033770999999999995,0.55685,-0.115021,0.563816,0.44879600000000003,0.18169200000000002,2.90283,6.354895,83.473274,8.802261999999999,-5.505495,0.0,1133.1326900000001,9.300000000000001e-05,990.6552730000001,0.860182,
2020 HEATING NEW PTFE LINE_0212.LAB,11/19/2020,14:28:41.198,0.267571,-1.396842,-0.007012000000000001,0.01811,2.134504,0.8245129999999999,459.34364000000005,-0.029093,0.433101,0.041214,0.554934,0.17652400000000001,0.036062000000000004,-0.015621000000000001,0.19167599999999999,0.00245,0.31004,-0.002582,0.080725,0.009588,191.98718300000002,1.0064790000000001,-1.396842,0.176526,0.31004,2.134504,-1.129271,0.176475,0.554773,0.267493,-1.396436,-1.128943,0.205869,2.901001,6.354825,83.59315500000001,8.802261999999999,-5.505495,0.0,1133.132568,0.000362,1092.740967,0.859251,
2020 HEATING NEW PTFE LINE_0213.LAB,11/19/2020,14:28:45.253,-0.105985,1.244653,0.006365,0.015903,2.26267,0.7105819999999999,458.31770300000005,0.009491,0.221388,0.00043,0.5596180000000001,0.182949,0.031038,-0.018113999999999998,0.207994,-0.00963,0.26305700000000004,-0.395517,-0.135468,0.008475,191.910873,1.006399,1.244653,0.182949,0.26305700000000004,2.26267,1.138668,0.18296700000000002,0.559671,-0.105995,1.2447709999999998,1.138776,0.12745599999999999,2.900887,6.354704,83.59315500000001,8.760717,-5.50989,0.0,1133.1342769999999,0.000592,1247.984985,0.8593290000000001,
2020 HEATING NEW PTFE LINE_0214.LAB,11/19/2020,14:28:48.989,0.45114799999999994,-0.9131450000000001,-0.054915,0.020178,2.163345,0.745893,460.08048099999996,-0.02444,0.641895,-0.04843,0.554439,0.123849,0.019477,0.013272999999999998,0.21334499999999998,-0.001795,0.299567,-0.44973599999999997,-0.09969700000000001,0.0034590000000000003,191.927826,1.006399,-0.9131450000000001,0.123849,0.299567,2.163345,-0.46199700000000005,0.12381900000000001,0.554303,0.451038,-0.9129219999999999,-0.461884,0.163494,2.90415,6.355208999999999,84.871826,8.760717,-5.50989,0.0,1133.135132,0.00019099999999999998,1411.358643,0.860145,
2020 HEATING NEW PTFE LINE_0215.LAB,11/19/2020,14:28:52.918,0.416775,-0.924177,-0.001562,0.019278,2.1388119999999997,0.798632,460.51097400000003,-0.010413,0.28730700000000003,0.039919,0.556271,0.059009000000000006,0.028163999999999998,-0.02157,0.17137,-0.004298,0.270866,-0.48983999999999994,-0.46524899999999997,0.007931,191.885422,1.006399,-0.924177,0.059009000000000006,0.270866,2.1388119999999997,-0.507402,0.059003,0.556214,0.416732,-0.9240809999999999,-0.50735,0.11805299999999999,2.908564,6.356047,84.07265500000001,8.760717,-5.507692,0.0,1133.13501,0.00035,831.729187,0.859701,
2020 HEATING NEW PTFE LINE_0216.LAB,11/19/2020,14:28:56.878,0.076304,-0.818824,-0.019647,0.022159,2.145021,0.850562,461.69137300000006,-0.028234,0.614899,-0.105064,0.5485,0.122248,0.038745,0.022295,0.166353,-0.000984,0.260867,-0.495284,0.015216999999999998,0.005603,191.98718300000002,1.006077,-0.818824,0.12228199999999999,0.260867,2.145021,-0.7425189999999999,0.12224700000000001,0.548345,0.076283,-0.818593,-0.74231,0.166214,2.911116,6.356473,84.192528,8.816111,-5.507692,0.0,1133.135986,0.000152,1015.904663,0.861246,
2020 HEATING NEW PTFE LINE_0217.LAB,11/19/2020,14:29:00.926,0.138958,0.712303,-0.0074659999999999995,0.019714,2.1512700000000002,0.36899499999999996,457.98612099999997,-0.0043170000000000005,0.681863,0.012847999999999998,0.552171,0.136945,0.036145,0.005754,0.122394,-0.00371,0.366381,-0.056594000000000005,0.11406400000000001,0.0061259999999999995,191.98718300000002,1.006318,0.712303,0.136947,0.366381,2.1512700000000002,0.85126,0.136941,0.552147,0.138952,0.712272,0.851224,0.222727,2.910275,6.35637,84.592117,8.816111,-5.516483,0.0,1133.1369630000002,0.000505,1204.758911,0.859914,
2020 HEATING NEW PTFE LINE_0218.LAB,11/19/2020,14:29:04.691,0.16936099999999998,-1.624241,-0.032958,0.017734,2.200841,0.5273,456.55849800000004,-0.0032049999999999995,0.747091,-0.12829100000000002,0.547805,0.11976600000000001,0.030910000000000003,0.026991,0.194389,-0.016468,0.35830500000000004,-0.327047,-0.19824,0.004297,191.995651,1.00672,-1.624241,0.11976600000000001,0.35830500000000004,2.200841,-1.454879,0.119762,0.547787,0.169356,-1.6241889999999999,-1.454833,0.169491,2.907537,6.355759,84.71199,8.760717,-5.516483,0.0,1133.137207,0.000152,1215.9472660000001,0.8593700000000001,
2020 HEATING NEW PTFE LINE_0219.LAB,11/19/2020,14:29:08.610,0.314729,0.464554,0.059713999999999996,0.018353,2.274578,0.918709,456.77617999999995,-0.024564,0.300156,0.07714700000000001,0.5471739999999999,0.047185000000000005,0.024627,-0.021554,0.262927,0.001984,0.278907,-0.046118,-0.266457,0.0067469999999999995,191.885422,1.006077,0.464554,0.047185000000000005,0.278907,2.274578,0.779283,0.047174,0.54704,0.314652,0.46443999999999996,0.779092,0.152135,2.904142,6.355295,83.673073,8.760717,-5.525275,0.0,1133.137573,0.000125,977.439453,0.859716,
2020 HEATING NEW PTFE LINE_0220.LAB,11/19/2020,14:29:12.535,-0.015643999999999998,-0.199941,-0.075463,0.018034,2.2451060000000003,0.611825,456.39861900000005,-0.046595,0.073641,0.02682,0.548016,0.112881,0.030121,-0.006719,0.154773,0.018293,0.346713,-0.42561099999999996,0.216621,0.0012619999999999999,191.93631000000002,1.005917,-0.199941,0.112881,0.346713,2.2451060000000003,-0.215585,0.112828,0.54776,-0.015637,-0.199848,-0.21548499999999998,0.286107,2.9017180000000002,6.354702,85.111572,8.760717,-5.525275,0.0,1133.138916,0.000356,1001.2176509999999,0.8591840000000001,
2020 HEATING NEW PTFE LINE_0221.LAB,11/19/2020,14:29:16.503,0.354141,-0.055986,0.032561,0.019614,2.154939,0.583114,458.110287,-0.01706,0.7878890000000001,-0.052993,0.548195,0.266218,0.020144,-0.016429,0.13398800000000002,-0.0015710000000000001,0.351652,-0.26245,-0.212714,0.0056549999999999994,191.961746,1.006399,-0.055986,0.266218,0.351652,2.154939,0.298155,0.26617199999999996,0.5481010000000001,0.35408,-0.055976,0.298104,0.126746,2.899743,6.354376,85.111572,8.847269,-5.525275,0.0,1133.139893,0.000183,957.730591,0.859459,
2020 HEATING NEW PTFE LINE_0222.LAB,11/19/2020,14:29:20.424,0.24114499999999997,-0.206855,-0.111463,0.013774000000000002,2.2557400000000003,0.770564,456.23391399999997,-0.039276,0.464121,-0.020202,0.545164,0.189958,0.03081,-0.018073,0.132942,-0.003397,0.324398,-0.33866799999999997,-0.195979,0.0035619999999999996,191.93631000000002,1.006238,-0.206855,0.189958,0.324398,2.2557400000000003,0.03429,0.189883,0.54495,0.24105,-0.206773,0.034276999999999995,0.11496600000000001,2.9019169999999996,6.354818,84.831863,8.847269,-5.520879,0.0,1133.140259,0.00048300000000000003,1029.431885,0.858884,
2020 HEATING NEW PTFE LINE_0223.LAB,11/19/2020,14:29:24.478,0.028352,0.70698,-0.069887,0.017322999999999998,2.165388,0.9263239999999999,455.40726900000004,0.003087,0.660929,-0.083346,0.547262,0.02154,0.033694,0.029908999999999998,0.159593,-0.021671,0.349582,-0.603545,-0.679545,0.014144,192.012619,1.006077,0.70698,0.02154,0.349582,2.165388,0.735332,0.021541,0.547279,0.028352999999999996,0.707001,0.735354,0.177671,2.907152,6.355839,85.031654,8.788414,-5.512087999999999,0.0,1133.140259,0.000144,1044.276123,0.860058,
2020 HEATING NEW PTFE LINE_0224.LAB,11/19/2020,14:29:28.235,0.530115,0.529582,-0.036489999999999995,0.018991,2.162811,0.618264,455.555024,0.010047,0.649016,-0.009683,0.546272,0.192141,0.036177,-0.023012,0.202959,-0.015083000000000001,0.26087,-0.382673,-0.440094,0.007445,191.927826,1.006506,0.529582,0.192144,0.26087,2.162811,1.059697,0.192163,0.546327,0.5301680000000001,0.5296350000000001,1.059803,0.12156600000000001,2.911454,6.356678,84.272446,8.788414,-5.512087999999999,0.0,1133.1427,8.3e-05,1572.8959960000002,0.8606159999999999,
2020 HEATING NEW PTFE LINE_0225.LAB,11/19/2020,14:29:32.492,0.251846,-0.053722000000000006,0.014207,0.019752000000000002,2.118024,0.915568,456.551867,-0.038439999999999995,0.399523,0.010831,0.5402560000000001,-0.025422999999999998,0.022703,0.012512,0.17596099999999998,0.004731,0.336667,-0.655927,-0.357139,0.0038179999999999998,191.93631000000002,1.0061579999999999,-0.053722000000000006,-0.025422999999999998,0.336667,2.118024,0.198124,-0.025414,0.540049,0.251749,-0.053701,0.198048,0.154405,2.9120060000000003,6.3565949999999996,83.59315500000001,8.774566,-5.512087999999999,0.0,1133.141846,0.000426,1197.4765619999998,0.8598520000000001,
2020 HEATING NEW PTFE LINE_0226.LAB,11/19/2020,14:29:36.154,0.34633400000000003,0.08677,-0.026945999999999998,0.018629,2.223479,0.6088640000000001,456.481837,-0.010523000000000001,0.531567,0.059979,0.549411,0.059663,0.036394,-0.017297999999999997,0.159479,0.005034,0.206107,-0.12707000000000002,-0.251434,0.006207,192.038055,1.0066389999999998,0.08677,0.059666,0.206107,2.223479,0.433104,0.059660000000000005,0.549353,0.346298,0.086761,0.433059,0.084201,2.9106240000000003,6.3557,84.31240799999999,8.774566,-5.516483,0.0,1133.141968,0.000204,1144.735718,0.860066,
2020 HEATING NEW PTFE LINE_0227.LAB,11/19/2020,14:29:40.048,0.45018400000000003,-0.470059,-0.018068999999999998,0.015639,2.131983,0.88974,454.965717,-0.027069,0.534159,0.057701,0.548094,0.146498,0.048188,-0.033769,0.157986,0.009084,0.370336,-0.5545180000000001,-0.40381300000000003,0.012355,192.012619,1.006238,-0.470059,0.6759029999999999,0.370336,2.131983,-0.019875,0.675721,0.547945,0.45006199999999996,-0.46993199999999996,-0.01987,0.146482,2.907404,6.3551720000000005,83.952782,8.746869,-5.516483,0.0,1133.142578,0.000544,975.472717,0.859226,
2020 HEATING NEW PTFE LINE_0228.LAB,11/19/2020,14:29:44.268,0.269916,-0.479624,-0.010984,0.017499,2.208407,1.1303299999999998,457.140554,0.008416,0.550701,0.026562,0.542974,0.052974,0.038223,-0.014875999999999999,0.232048,-0.052652,0.215273,-0.365894,-0.10529100000000001,0.009703,191.961746,1.006184,-0.479624,0.052994000000000006,0.215273,2.208407,-0.209707,0.052999,0.54302,0.269939,-0.47966400000000003,-0.209725,0.115052,2.904041,6.354496,83.673073,8.746869,-5.520879,0.0,1133.1445310000001,0.00033999999999999997,1070.8754880000001,0.859002,
2020 HEATING NEW PTFE LINE_0229.LAB,11/19/2020,14:29:47.931,0.387871,-1.6947,-0.041564,0.016047,2.326305,0.526506,453.89760199999995,-0.016199,0.29202100000000003,0.078468,0.549026,-0.019286,0.041260000000000005,-0.037281,0.1121,-0.009987000000000001,0.210019,-0.182312,-0.376025,0.014385,191.885422,1.005997,-1.6947,-0.018841,0.210019,2.326305,-1.30683,-0.018838,0.548937,0.387808,-1.6944259999999998,-1.306618,0.062749,2.90298,6.353989,84.07265500000001,8.715711,-5.520879,0.0,1133.1446529999998,0.00028399999999999996,1365.611328,0.859115,
2020 HEATING NEW PTFE LINE_0230.LAB,11/19/2020,14:29:51.781,-0.013527,-0.633491,-0.016256,0.018933000000000002,2.224094,0.762922,453.86755300000004,-0.0019879999999999997,0.311248,-0.076311,0.5568069999999999,0.141465,0.024386,-0.003235,0.181728,-0.007795999999999999,0.17766700000000002,-0.082388,0.037021,0.009507,191.93631000000002,1.0066389999999998,-0.633491,0.141465,0.17766700000000002,2.224094,-0.647018,0.14146199999999998,0.556796,-0.013527,-0.633479,-0.647005,0.136857,2.906705,6.354782,83.992737,8.715711,-5.520879,0.0,1133.145874,2.8000000000000003e-05,1345.258911,0.859635,
2020 HEATING NEW PTFE LINE_0231.LAB,11/19/2020,14:29:56.037,0.311738,-0.109903,0.02263,0.02019,2.177991,0.522521,456.094329,-0.008506999999999999,0.44787299999999997,-0.07130399999999999,0.551483,0.09862699999999999,0.036583,-0.021933,0.14044,-0.00277,0.313723,-0.40592,-0.344995,0.004368,191.961746,1.006559,-0.109903,0.09863,0.313723,2.177991,0.201835,0.098622,0.5514359999999999,0.311712,-0.109894,0.201818,0.11355599999999999,2.911425,6.3556040000000005,83.71302800000001,8.739945,-5.50989,0.0,1133.1469730000001,0.000149,1163.44751,0.860042,
2020 HEATING NEW PTFE LINE_0232.LAB,11/19/2020,14:29:59.674,-0.063626,-0.833931,-0.037822,0.020113,2.2710209999999997,0.642713,456.73231100000004,-0.024659999999999998,0.5851850000000001,0.040852,0.543379,0.011787,0.041234,-0.008781,0.241454,-0.0069489999999999994,0.258164,-0.082371,-0.154693,0.005425,192.088928,1.006559,-0.833931,0.01222,0.258164,2.2710209999999997,-0.8975569999999999,0.012217,0.543245,-0.06361,-0.833725,-0.897336,0.141701,2.9133709999999997,6.355783,84.07265500000001,8.739945,-5.50989,0.0,1133.147461,0.00041799999999999997,1089.377808,0.8601530000000001,
